1,552503;0,08000004;0
1,569353;0,08000004;0
1,586203;0,08000004;0
1,603051;0,08000004;0
1,619972;0,08000004;0
1,636821;0,08000004;0
1,653673;0,08000004;0
1,670545;0,08000004;0
1,687601;0,08000004;0
1,704219;0,08000004;0
1,721117;0,08000004;0
1,737918;0,08000004;0
1,754766;0,08000004;0
1,771616;0,08000004;0
1,788467;0,08000004;0
1,805315;0,08000004;0
1,822164;0,08000004;0
1,839014;0,08000004;0
1,855863;0,08000004;0
1,872711;0,08000004;0
1,889561;0,08000004;0
1,90641;0,08000004;0
1,923259;0,08000004;0
1,940109;0,08000004;0
1,956993;0,08000004;0
1,973807;0,08000004;0
1,990656;0,08000004;0
2,007506;0,08000004;0
2,024355;0,08000004;20
2,041619;0,4169787;19,30944
2,058147;0,750335;18,64832
2,074902;1,058554;17,9781
2,091751;1,35979;17,30414
2,108903;1,651346;16,61806
2,125755;1,936378;15,42944
2,142604;2,196387;14,24994
2,159453;2,436484;13,07049
2,176303;2,656714;11,89102
2,193151;2,857074;10,71163
2,210001;3,03754;9,532187
2,226902;3,19816;8,350613
2,243932;3,339299;7,162391
2,26159;3,461269;5,945199
2,27844;3,566249;4,741435
2,29529;3,646145;3,561915
2,312139;3,706163;2,382459
2,328989;3,746305;1,203003
2,345838;3,766576;0,02355441
2,362688;3,766576;-1,155922
2,379636;3,747098;-2,339341
2,396385;3,707451;-3,517736
2,413649;3,648533;-4,710763
2,4305;3,567206;-5,902729
2,447348;3,467738;-7,082203
2,464198;3,348414;-8,261633
2,481047;3,20921;-9,441094
2,498323;3,050133;-10,6376
2,514846;2,866364;-11,81679
2,531594;2,671111;-12,98241
2,548444;2,453681;-14,15883
2,565469;2,215113;-15,34533
2,582319;1,953852;-16,53011
2,599169;1,675312;-17,70959
2,616018;1,37692;-18,88905
2,632867;1,05865;-20,0685
2,649716;0,7205118;-21,24794
2,666641;0,3625013;-22,43042
2,683415;0,08000004;0
2,700715;0,08000004;0
2,718495;0,08000004;0
2,735347;0,08000004;0
2,752196;0,08000004;0
2,769045;0,08000004;0
2,785895;0,08000004;0
2,802744;0,08000004;0
2,81982;0,08000004;0
2,836442;0,08000004;0
2,853369;0,08000004;0
2,870141;0,08000004;0
2,88699;0,08000004;0
2,903838;0,08000004;0
2,920687;0,08000004;0
2,937538;0,08000004;0
2,954386;0,08000004;20
2,971235;0,4169736;19,32606
2,988084;0,7425872;18,65211
3,004933;1,056855;17,47268
3,022647;1,351251;16,25864
3,039499;1,63926;15,05316
3,056347;1,892928;13,87365
3,073702;2,126685;12,67402
3,090045;2,34663;11,49965
3,106895;2,534579;10,33535
3,123744;2,708726;9,155899
3,140814;2,862993;7,967641
3,157443;2,998999;6,790383
3,17997;3,111917;5,39044
3,19682;3,233346;4,040629
3,213917;3,301431;2,851227
3,230519;3,35018;1,674225
3,247369;3,377975;0,5021766
3,264218;3,386437;-0,6772615
3,281066;3,375026;-1,856669
3,298051;3,343743;-3,041517
3,314764;3,292084;-4,219574
3,339872;3,221563;-5,725289
3,356724;3,077811;-7,152625
3,373573;2,957273;-8,33214
3,390422;2,816888;-9,511568
3,407272;2,656626;-10,69105
3,424278;2,476479;-11,87678
3,440969;2,274509;-13,05461
3,457819;2,056606;-14,22932
3,474839;1,816854;-15,41563
3,499638;1,554467;-16,91821
3,516488;1,134917;-18,33617
3,533337;0,8259531;-19,51563
3,550187;0,4971305;-20,69508
3,567036;0,1484352;-21,87453
3,583885;0,08000004;0
3,600733;0,08000004;0
3,617583;0,08000004;0
3,634434;0,08000004;0
3,65128;0,08000004;0
3,668131;0,08000004;0
3,685138;0,08000004;0
3,701829;0,08000004;0
3,71868;0,08000004;0
3,735528;0,08000004;0
3,752376;0,08000004;0
3,769227;0,08000004;0
3,786075;0,08000004;0
3,802924;0,08000004;0
3,819856;0,08000004;0
3,836623;0,08000004;0
3,853472;0,08000004;0
3,870321;0,08000004;0
3,88717;0,08000004;0
3,904019;0,08000004;0
3,92087;0,08000004;0
3,937719;0,08000004;0
3,954568;0,08000004;0
3,971417;0,08000004;0
3,988616;0,08000004;0
4,005139;0,08000004;0
4,021964;0,08000004;0
4,038813;0,08000004;0
4,055682;0,08000004;0
4,072744;0,08000004;0
4,089361;0,08000004;0
4,106208;0,08000004;0
4,123312;0,08000004;0
4,139907;0,08000004;0
4,156875;0,08000004;0
4,173606;0,08000004;0
4,190457;0,08000004;0
4,207305;0,08000004;0
4,224154;0,08000004;0
4,241005;0,08000004;0
4,258036;0,08000004;0
4,274702;0,08000004;0
4,291584;0,08000004;0
4,3084;0,08000004;0
4,325249;0,08000004;0
4,342098;0,08000004;0
4,358948;0,08000004;0
4,375797;0,08000004;0
4,392741;0,08000004;0
4,409495;0,08000004;0
4,426345;0,08000004;0
4,443193;0,08000004;0
4,460042;0,08000004;0
4,476892;0,08000004;0
4,493903;0,08000004;0
4,510591;0,08000004;0
4,527441;0,08000004;0
4,544467;0,08000004;0
4,561492;0,08000004;0
4,578013;0,08000004;0
4,594837;0,08000004;0
4,611686;0,08000004;0
4,628533;0,08000004;0
4,645615;0,08000004;0
4,662232;0,08000004;0
4,679174;0,08000004;0
4,6962;0,08000004;0
4,71278;0,08000004;0
4,729629;0,08000004;0
4,746478;0,08000004;0
4,763327;0,08000004;0
4,780177;0,08000004;0
4,797026;0,08000004;0
4,813874;0,08000004;0
4,830723;0,08000004;0
4,847573;0,08000004;0
4,864421;0,08000004;0
4,881271;0,08000004;0
4,89812;0,08000004;0
4,914968;0,08000004;0
4,931818;0,08000004;0
4,948668;0,08000004;0
4,965517;0,08000004;0
4,982367;0,08000004;0
4,999215;0,08000004;0
5,016065;0,08000004;0
5,032912;0,08000004;0
5,049762;0,08000004;0
5,06662;0,08000004;0
5,08346;0,08000004;0
5,100312;0,08000004;0
5,117159;0,08000004;0
5,134008;0,08000004;0
5,150857;0,08000004;0
5,167707;0,08000004;0
5,184556;0,08000004;0
5,201405;0,08000004;0
5,218254;0,08000004;0
5,235529;0,08000004;0
5,252056;0,08000004;0
5,268802;0,08000004;0
5,285651;0,08000004;0
5,3025;0,08000004;0
5,319349;0,08000004;0
5,336198;0,08000004;0
5,353047;0,08000004;0
5,369896;0,08000004;0
5,386745;0,08000004;0
5,403594;0,08000004;0
5,420443;0,08000004;0
5,437293;0,08000004;0
5,454141;0,08000004;0
5,47099;0,08000004;0
5,487842;0,08000004;0
5,504689;0,08000004;0
5,521537;0,08000004;0
5,538388;0,08000004;0
5,555237;0,08000004;0
5,572084;0,08000004;0
5,589098;0,08000004;0
5,605783;0,08000004;0
5,622633;0,08000004;0
5,639481;0,08000004;0
5,656331;0,08000004;0
5,67318;0,08000004;0
5,690256;0,08000004;0
5,706878;0,08000004;0
5,723812;0,08000004;0
5,740836;0,08000004;0
5,757426;0,08000004;0
5,774274;0,08000004;0
5,791124;0,08000004;0
5,807974;0,08000004;0
5,824822;0,08000004;0
5,841672;0,08000004;0
5,858521;0,08000004;0
5,87537;0,08000004;0
5,89222;0,08000004;0
5,909069;0,08000004;0
5,925919;0,08000004;0
5,942768;0,08000004;0
5,959617;0,08000004;0
5,976706;0,08000004;0
5,993314;0,08000004;0
6,010164;0,08000004;0
6,027013;0,08000004;0
6,043861;0,08000004;0
6,060832;0,08000004;0
6,077561;0,08000004;0
6,094409;0,08000004;0
6,111259;0,08000004;0
6,128436;0,08000004;0
6,144959;0,08000004;0
6,161805;0,08000004;0
